,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,term_deposit
41313,18-29,technician,single,secondary,no,323,no,no,cellular,27,aug,<5,2,>2weeks,1,other,no
41314,30-45,technician,single,secondary,no,539,yes,no,cellular,27,aug,5-10,2,>2weeks,1,failure,yes
41315,18-29,technician,single,secondary,no,590,no,no,cellular,27,aug,<5,1,>2weeks,1,success,yes
41316,18-29,admin.,single,secondary,no,27,no,no,cellular,27,aug,<5,1,<7,0,unknown,no
41317,30-45,technician,divorced,secondary,no,1612,no,no,cellular,28,aug,<5,2,>2weeks,3,success,no
41318,>65,retired,married,tertiary,no,2820,no,no,cellular,28,aug,<5,2,<7,0,unknown,no
41319,30-45,blue-collar,single,primary,no,660,yes,no,cellular,28,aug,<5,3,>2weeks,2,failure,no
41320,46-64,unemployed,married,secondary,no,780,no,no,cellular,28,aug,<5,2,<7,0,unknown,yes
41321,30-45,admin.,married,secondary,no,31,no,no,cellular,28,aug,<5,2,>2weeks,1,failure,no
41322,30-45,admin.,divorced,tertiary,no,289,yes,yes,cellular,28,aug,<5,3,>2weeks,4,failure,no
41323,30-45,technician,single,secondary,no,2583,no,no,cellular,28,aug,<5,1,>2weeks,2,failure,no
41324,18-29,services,single,secondary,no,38,no,no,telephone,28,aug,<5,3,<7,0,unknown,no
41325,>65,retired,divorced,tertiary,no,0,no,no,cellular,28,aug,<5,1,<7,0,unknown,no
41326,30-45,admin.,married,secondary,no,1535,yes,no,cellular,28,aug,<5,1,>2weeks,2,failure,no
41327,30-45,management,married,tertiary,no,937,no,no,cellular,28,aug,<5,1,>2weeks,2,failure,no
41328,30-45,technician,single,tertiary,no,612,no,no,cellular,28,aug,<5,1,>2weeks,1,failure,no
41329,18-29,management,single,tertiary,no,4985,yes,no,cellular,28,aug,<5,2,<7,0,unknown,no
41330,30-45,management,married,tertiary,no,93,yes,no,cellular,28,aug,<5,1,>2weeks,5,failure,no
41331,>65,retired,divorced,primary,no,0,no,no,telephone,28,aug,5-10,1,<7,0,unknown,no
41332,30-45,blue-collar,married,secondary,no,1464,yes,no,cellular,28,aug,<5,3,>2weeks,5,other,yes
41333,30-45,technician,single,tertiary,no,7546,yes,no,cellular,28,aug,<5,1,>2weeks,2,other,no
41334,18-29,unemployed,single,tertiary,no,1311,no,no,cellular,28,aug,>10,1,<7,0,unknown,yes
41335,30-45,management,married,tertiary,no,7,yes,no,cellular,28,aug,<5,1,>2weeks,4,other,yes
41336,>65,admin.,divorced,secondary,no,220,no,no,cellular,28,aug,<5,1,<7,0,unknown,no
41337,18-29,management,single,tertiary,no,207,no,no,cellular,28,aug,<5,1,>2weeks,4,failure,no
41338,30-45,technician,married,tertiary,no,636,yes,no,cellular,28,aug,5-10,1,>2weeks,4,success,yes
41339,46-64,retired,married,secondary,no,13,no,no,telephone,28,aug,<5,1,<7,0,unknown,no
41340,30-45,blue-collar,single,primary,no,24277,no,no,cellular,28,aug,<5,1,<7,0,unknown,yes
41341,30-45,technician,married,secondary,no,1026,no,no,cellular,28,aug,<5,3,<7,0,unknown,no
41342,18-29,student,single,secondary,no,1564,no,no,cellular,28,aug,<5,2,<7,0,unknown,no
41343,30-45,technician,single,tertiary,no,0,no,no,cellular,28,aug,<5,2,<7,0,unknown,no
41344,46-64,admin.,divorced,secondary,no,1872,no,no,cellular,28,aug,<5,2,>2weeks,8,failure,yes
41345,30-45,management,single,tertiary,no,490,no,no,cellular,28,aug,<5,8,>2weeks,1,failure,yes
41346,>65,retired,married,primary,no,2632,no,no,cellular,28,aug,5-10,2,<7,0,unknown,no
41347,30-45,blue-collar,married,secondary,no,0,yes,no,cellular,31,aug,<5,5,>2weeks,7,failure,no
41348,30-45,management,single,tertiary,no,747,no,no,cellular,31,aug,<5,2,>2weeks,1,failure,no
41349,30-45,technician,single,tertiary,no,2340,no,no,cellular,31,aug,<5,5,>2weeks,3,failure,no
41350,30-45,self-employed,married,tertiary,no,980,no,no,cellular,31,aug,<5,2,>2weeks,4,failure,no
41351,30-45,unemployed,single,tertiary,no,953,yes,no,cellular,31,aug,<5,2,>2weeks,3,failure,no
41352,>65,retired,married,secondary,no,250,no,no,telephone,31,aug,<5,4,<7,0,unknown,no
41353,18-29,student,single,tertiary,no,118,no,no,cellular,31,aug,<5,3,>2weeks,1,failure,yes
41354,30-45,management,married,tertiary,no,4119,yes,yes,telephone,31,aug,5-10,2,>2weeks,1,success,yes
41355,46-64,retired,married,secondary,no,243,no,no,cellular,31,aug,<5,1,<7,0,unknown,no
41356,46-64,self-employed,married,tertiary,no,99,yes,yes,cellular,31,aug,<5,1,<7,0,unknown,no
41357,46-64,management,married,unknown,no,1504,yes,no,cellular,31,aug,<5,3,>2weeks,2,success,yes
41358,30-45,management,married,tertiary,no,285,yes,no,cellular,31,aug,<5,4,>2weeks,4,failure,no
41359,46-64,management,married,tertiary,no,2960,yes,no,cellular,31,aug,<5,1,>2weeks,11,other,no
41360,46-64,blue-collar,married,secondary,no,2087,yes,no,cellular,31,aug,<5,1,>2weeks,1,failure,yes
41361,30-45,services,single,secondary,no,15,no,no,cellular,31,aug,<5,1,<7,0,unknown,no
41362,46-64,management,divorced,tertiary,no,6649,yes,no,cellular,31,aug,<5,1,>2weeks,1,failure,no
41363,46-64,management,single,tertiary,no,5689,no,no,cellular,31,aug,5-10,1,>2weeks,3,failure,yes
41364,30-45,blue-collar,married,secondary,no,748,yes,no,cellular,31,aug,<5,3,<7,0,unknown,no
41365,18-29,technician,single,tertiary,no,1231,no,no,cellular,31,aug,<5,2,<7,0,unknown,yes
41366,30-45,unemployed,married,tertiary,no,7620,no,no,telephone,31,aug,<5,3,>2weeks,3,failure,no
41367,18-29,services,single,secondary,no,652,no,no,telephone,31,aug,<5,1,<7,0,unknown,no
41368,30-45,blue-collar,married,primary,no,201,yes,no,cellular,31,aug,<5,1,>2weeks,12,failure,yes
41369,30-45,technician,married,secondary,no,191,no,no,cellular,31,aug,<5,1,<7,0,unknown,no
41370,30-45,blue-collar,single,secondary,no,869,no,no,cellular,31,aug,<5,1,<7,0,unknown,no
41371,30-45,technician,single,secondary,no,1429,yes,no,cellular,31,aug,<5,8,<7,0,unknown,yes
41372,18-29,student,single,secondary,no,557,no,no,cellular,31,aug,<5,2,<7,0,unknown,no
41373,18-29,student,single,secondary,no,922,no,no,cellular,1,sep,<5,5,>2weeks,3,other,no
41374,30-45,entrepreneur,single,tertiary,no,59649,no,no,cellular,1,sep,<5,2,<7,0,unknown,no
41375,30-45,management,divorced,unknown,no,7702,no,no,cellular,1,sep,<5,7,>2weeks,3,success,no
41376,>65,retired,married,primary,no,2894,no,no,telephone,1,sep,<5,5,>2weeks,2,other,no
41377,30-45,management,married,tertiary,no,119,yes,no,cellular,1,sep,<5,2,>2weeks,4,success,yes
41378,30-45,management,married,tertiary,no,4,no,no,cellular,1,sep,<5,2,<7,0,unknown,no
41379,46-64,retired,married,secondary,no,816,no,no,cellular,1,sep,<5,2,<7,0,unknown,no
41380,30-45,unemployed,married,unknown,no,970,yes,no,telephone,1,sep,5-10,13,>2weeks,11,failure,no
41381,18-29,management,single,tertiary,no,200,no,no,cellular,1,sep,<5,2,<7,0,unknown,no
41382,46-64,management,divorced,tertiary,no,17964,yes,no,cellular,1,sep,<5,1,>2weeks,5,success,yes
41383,46-64,retired,married,unknown,no,1849,no,no,cellular,1,sep,<5,2,<7,0,unknown,no
41384,30-45,technician,married,unknown,no,886,yes,no,cellular,1,sep,<5,1,<7,0,unknown,no
41385,46-64,entrepreneur,married,primary,no,2287,no,no,telephone,1,sep,5-10,1,<7,0,unknown,no
41386,30-45,entrepreneur,married,tertiary,no,310,no,no,cellular,1,sep,<5,1,<7,0,unknown,no
41387,>65,retired,married,primary,no,103,no,no,cellular,1,sep,5-10,1,<7,0,unknown,no
41388,18-29,technician,single,secondary,no,1298,no,no,cellular,1,sep,<5,1,<7,0,unknown,no
41389,30-45,admin.,single,tertiary,no,4129,no,no,cellular,1,sep,<5,1,<7,0,unknown,no
41390,30-45,management,married,tertiary,no,1113,no,no,cellular,1,sep,<5,1,<7,0,unknown,yes
41391,18-29,admin.,married,secondary,no,1596,no,no,cellular,1,sep,<5,1,<7,0,unknown,yes
41392,46-64,management,married,tertiary,no,2635,no,no,cellular,1,sep,<5,1,>2weeks,2,failure,yes
41393,18-29,services,single,secondary,no,162,yes,no,cellular,1,sep,5-10,2,<7,0,unknown,yes
41394,30-45,technician,single,secondary,no,183,no,no,cellular,1,sep,5-10,2,>2weeks,2,failure,no
41395,46-64,technician,married,secondary,no,568,yes,no,cellular,2,sep,5-10,2,>2weeks,1,success,yes
41396,>65,retired,married,secondary,no,2626,no,no,cellular,2,sep,<5,2,<7,0,unknown,yes
41397,46-64,retired,married,secondary,no,4752,no,no,cellular,2,sep,<5,2,<7,0,unknown,yes
41398,30-45,admin.,married,secondary,no,973,yes,no,cellular,2,sep,<5,4,<7,0,unknown,no
41399,30-45,services,single,secondary,no,528,yes,no,cellular,2,sep,<5,3,>2weeks,5,other,yes
41400,30-45,management,married,tertiary,no,1198,yes,no,cellular,3,sep,<5,3,>2weeks,1,failure,no
41401,30-45,admin.,married,secondary,no,764,yes,no,cellular,3,sep,<5,1,>2weeks,1,failure,no
41402,18-29,student,single,secondary,no,4,no,no,cellular,3,sep,<5,1,<7,0,unknown,no
41403,30-45,management,married,tertiary,no,1270,no,no,cellular,3,sep,5-10,1,>2weeks,3,success,no
41404,46-64,admin.,married,tertiary,no,2552,no,no,cellular,3,sep,<5,1,>2weeks,8,success,yes
41405,>65,retired,married,tertiary,no,653,no,no,telephone,3,sep,5-10,1,>2weeks,1,success,yes
41406,>65,retired,divorced,primary,no,0,no,no,telephone,3,sep,<5,1,<7,0,unknown,no
41407,30-45,technician,single,tertiary,no,2033,no,no,cellular,3,sep,5-10,1,>2weeks,1,failure,yes
41408,30-45,admin.,single,secondary,no,0,yes,yes,cellular,3,sep,<5,2,>2weeks,6,failure,no
41409,30-45,management,married,tertiary,no,86,yes,no,cellular,3,sep,<5,1,>2weeks,3,failure,no
41410,30-45,self-employed,single,tertiary,no,3343,no,no,cellular,3,sep,5-10,1,>2weeks,1,success,yes
41411,30-45,admin.,married,secondary,no,995,no,no,cellular,3,sep,5-10,1,>2weeks,2,other,yes
41412,46-64,management,married,tertiary,no,994,no,no,cellular,3,sep,<5,1,>2weeks,3,failure,no
41413,>65,management,married,secondary,no,6199,no,no,cellular,3,sep,5-10,1,<7,0,unknown,no
41414,18-29,admin.,single,tertiary,no,313,no,yes,cellular,3,sep,<5,1,>2weeks,3,success,no
41415,30-45,housemaid,married,tertiary,no,40,yes,no,cellular,3,sep,<5,1,>2weeks,1,failure,no
41416,30-45,unemployed,single,tertiary,no,7968,no,no,cellular,3,sep,>10,1,>2weeks,1,success,yes
41417,30-45,admin.,divorced,secondary,no,419,no,no,cellular,3,sep,<5,2,<7,0,unknown,no
41418,46-64,management,married,tertiary,no,0,no,no,cellular,3,sep,<5,1,<7,0,unknown,yes
41419,46-64,management,married,tertiary,no,0,yes,yes,cellular,3,sep,<5,2,<7,0,unknown,no
41420,>65,retired,divorced,secondary,no,6850,no,no,telephone,3,sep,>10,1,<7,0,unknown,no
41421,46-64,management,married,tertiary,no,1950,no,no,cellular,4,sep,<5,2,<7,0,unknown,no
41422,30-45,admin.,single,secondary,no,0,no,no,cellular,4,sep,5-10,3,<7,0,unknown,yes
41423,>65,retired,single,secondary,no,1050,no,no,cellular,4,sep,<5,2,<7,0,unknown,no
41424,46-64,management,married,tertiary,no,0,yes,no,cellular,4,sep,<5,3,<7,0,unknown,no
41425,46-64,management,married,primary,no,2587,no,no,cellular,4,sep,5-10,2,>2weeks,2,success,yes
41426,30-45,technician,married,secondary,no,2789,yes,no,cellular,4,sep,<5,2,>2weeks,1,failure,no
41427,46-64,retired,married,secondary,no,5267,no,no,cellular,4,sep,5-10,1,<7,0,unknown,yes
41428,46-64,management,divorced,tertiary,no,6468,yes,no,cellular,4,sep,>10,1,>2weeks,4,failure,yes
41429,30-45,management,single,tertiary,no,1675,no,no,cellular,4,sep,<5,1,<7,0,unknown,no
41430,46-64,technician,married,secondary,no,1423,no,no,telephone,4,sep,5-10,1,>2weeks,1,other,no
41431,30-45,unemployed,married,unknown,no,4565,no,no,cellular,4,sep,5-10,1,<7,0,unknown,no
41432,>65,retired,married,secondary,no,148,no,no,telephone,4,sep,<5,1,<7,0,unknown,no
41433,18-29,student,single,secondary,no,154,no,no,cellular,4,sep,<5,2,<7,0,unknown,no
41434,30-45,management,married,tertiary,no,13450,yes,no,cellular,4,sep,<5,1,<7,0,unknown,no
41435,18-29,management,single,tertiary,no,9447,no,no,cellular,4,sep,<5,1,>2weeks,2,other,no
41436,46-64,admin.,single,secondary,no,4744,no,no,cellular,4,sep,>10,1,<7,0,unknown,yes
41437,30-45,technician,single,tertiary,no,882,no,no,cellular,4,sep,<5,1,>2weeks,1,success,yes
41438,18-29,technician,single,secondary,no,1231,yes,no,cellular,4,sep,<5,1,>2weeks,7,success,yes
41439,>65,retired,married,unknown,no,3443,no,no,telephone,4,sep,>10,3,<7,0,unknown,yes
41440,30-45,admin.,single,secondary,no,2568,no,no,cellular,4,sep,5-10,1,>2weeks,4,other,yes
41441,46-64,housemaid,married,secondary,no,565,no,no,cellular,4,sep,<5,3,<7,0,unknown,no
41442,46-64,housemaid,married,primary,no,339,no,no,cellular,4,sep,5-10,1,<7,0,unknown,no
41443,30-45,student,single,unknown,no,5969,no,no,cellular,4,sep,<5,2,>2weeks,8,failure,no
41444,30-45,management,single,tertiary,no,80,no,no,cellular,4,sep,5-10,2,>2weeks,1,other,yes
41445,30-45,management,married,tertiary,no,2667,yes,no,cellular,4,sep,<5,2,>2weeks,2,failure,no
41446,18-29,student,single,secondary,no,527,no,no,cellular,4,sep,<5,3,<7,0,unknown,no
41447,>65,housemaid,married,primary,no,2179,yes,no,cellular,4,sep,<5,7,<7,0,unknown,no
41448,>65,retired,married,primary,no,0,no,no,telephone,4,sep,<5,1,<7,0,unknown,no
41449,30-45,blue-collar,married,primary,no,3195,no,no,cellular,7,sep,<5,2,<7,0,unknown,no
41450,46-64,management,married,primary,no,606,no,no,cellular,7,sep,5-10,3,>2weeks,6,failure,no
41451,46-64,retired,married,tertiary,no,1644,no,no,telephone,7,sep,5-10,4,<7,0,unknown,yes
41452,30-45,technician,married,tertiary,no,1354,no,no,cellular,7,sep,<5,3,>2weeks,2,success,yes
41453,46-64,admin.,married,secondary,no,602,no,no,cellular,7,sep,5-10,1,>2weeks,5,success,yes
41454,>65,retired,married,secondary,no,6253,no,no,telephone,7,sep,5-10,1,<7,0,unknown,no
41455,46-64,retired,married,tertiary,no,1795,no,no,cellular,7,sep,<5,1,<7,0,unknown,yes
41456,30-45,management,single,tertiary,no,7918,no,no,cellular,7,sep,5-10,1,<7,0,unknown,yes
41457,46-64,unknown,married,secondary,no,367,no,no,telephone,7,sep,<5,1,>2weeks,5,failure,no
41458,30-45,technician,married,secondary,no,2147,no,no,cellular,7,sep,>10,1,>2weeks,1,other,no
41459,46-64,retired,married,tertiary,no,4451,no,yes,cellular,7,sep,<5,3,<7,0,unknown,no
41460,30-45,management,single,tertiary,no,0,no,no,cellular,7,sep,<5,1,<7,0,unknown,no
41461,46-64,unknown,married,unknown,no,2280,no,no,telephone,7,sep,<5,1,<7,0,unknown,no
41462,30-45,management,married,tertiary,no,1390,no,no,cellular,7,sep,<5,1,>2weeks,4,failure,no
41463,18-29,admin.,single,tertiary,no,0,yes,no,cellular,7,sep,<5,1,>2weeks,2,success,no
41464,30-45,management,single,tertiary,no,6116,no,no,cellular,7,sep,<5,1,<7,0,unknown,no
41465,46-64,technician,married,secondary,no,0,yes,no,cellular,7,sep,<5,1,>2weeks,1,failure,yes
41466,46-64,housemaid,married,secondary,no,1182,yes,no,cellular,7,sep,<5,1,>2weeks,1,failure,no
41467,18-29,management,single,tertiary,no,490,no,no,cellular,7,sep,5-10,1,<7,0,unknown,no
41468,30-45,management,single,tertiary,no,268,no,no,cellular,7,sep,5-10,1,<7,0,unknown,yes
41469,>65,retired,married,primary,no,301,no,no,cellular,7,sep,5-10,2,<7,0,unknown,no
41470,>65,retired,divorced,unknown,no,157,no,no,telephone,7,sep,<5,1,<7,0,unknown,no
41471,18-29,entrepreneur,married,tertiary,no,1991,no,yes,cellular,7,sep,5-10,1,<7,0,unknown,no
41472,30-45,services,married,secondary,no,52,yes,no,cellular,7,sep,5-10,1,>2weeks,6,success,yes
41473,30-45,management,single,tertiary,no,924,no,no,cellular,7,sep,<5,1,>2weeks,3,success,yes
41474,18-29,management,single,tertiary,no,89,no,no,cellular,7,sep,<5,1,<7,0,unknown,no
41475,30-45,management,single,tertiary,no,1411,no,no,cellular,7,sep,>10,2,>2weeks,3,failure,yes
41476,30-45,self-employed,single,tertiary,no,44,no,no,cellular,7,sep,5-10,2,>2weeks,2,other,no
41477,18-29,unemployed,single,secondary,no,2696,no,no,cellular,7,sep,<5,2,<7,0,unknown,no
41478,46-64,management,married,tertiary,no,315,no,no,cellular,7,sep,<5,2,<7,0,unknown,no
41479,18-29,admin.,single,secondary,no,3529,no,yes,cellular,7,sep,<5,2,<7,0,unknown,no
41480,46-64,management,married,primary,no,772,yes,no,telephone,8,sep,<5,1,>2weeks,1,failure,no
41481,46-64,retired,single,primary,no,3033,no,no,cellular,8,sep,<5,1,<7,0,unknown,yes
41482,46-64,admin.,married,tertiary,no,6574,no,no,cellular,8,sep,5-10,1,>2weeks,3,success,yes
41483,30-45,management,married,tertiary,no,155,yes,no,cellular,8,sep,<5,1,>2weeks,1,failure,no
41484,>65,retired,divorced,secondary,no,0,no,no,cellular,8,sep,<5,1,<7,0,unknown,yes
41485,18-29,student,single,unknown,no,2281,no,no,cellular,8,sep,<5,1,<7,0,unknown,no
41486,30-45,blue-collar,married,secondary,no,2160,no,no,cellular,8,sep,<5,1,>2weeks,1,success,yes
41487,18-29,student,single,unknown,no,108,no,no,cellular,8,sep,<5,1,<7,0,unknown,yes
41488,30-45,management,married,tertiary,no,1022,yes,no,cellular,8,sep,<5,1,<7,0,unknown,no
41489,30-45,self-employed,married,secondary,no,409,no,no,cellular,8,sep,<5,1,>2weeks,4,success,yes
41490,18-29,technician,single,secondary,no,726,no,no,cellular,8,sep,5-10,2,<7,0,unknown,yes
41491,46-64,retired,married,unknown,no,230,no,no,cellular,8,sep,<5,1,>2weeks,2,failure,no
41492,18-29,admin.,single,secondary,no,1871,no,no,cellular,8,sep,<5,1,>2weeks,1,success,yes
41493,18-29,management,single,tertiary,no,1094,yes,no,cellular,8,sep,<5,1,<7,0,unknown,yes
41494,30-45,management,single,tertiary,no,2915,no,no,cellular,8,sep,5-10,1,>2weeks,2,failure,yes
41495,18-29,management,single,secondary,no,1633,no,no,cellular,8,sep,<5,1,>2weeks,1,success,no
41496,30-45,management,single,tertiary,no,0,yes,no,cellular,8,sep,<5,1,<7,0,unknown,no
41497,18-29,student,single,unknown,no,480,no,no,cellular,8,sep,<5,1,<7,0,unknown,yes
41498,30-45,technician,married,secondary,no,1587,yes,no,cellular,8,sep,<5,2,>2weeks,3,success,yes
41499,46-64,management,married,tertiary,no,1227,no,no,cellular,8,sep,5-10,2,>2weeks,1,success,yes
41500,18-29,student,single,secondary,no,88,no,no,cellular,8,sep,<5,1,<7,0,unknown,no
41501,30-45,blue-collar,married,secondary,no,4321,no,no,cellular,8,sep,5-10,2,>2weeks,1,success,no
41502,30-45,management,married,tertiary,no,1205,no,no,telephone,8,sep,5-10,2,<7,0,unknown,yes
41503,30-45,blue-collar,single,secondary,no,161,no,yes,telephone,8,sep,<5,3,<7,0,unknown,yes
41504,46-64,admin.,divorced,secondary,no,0,no,no,cellular,9,sep,<5,2,<7,0,unknown,no
41505,>65,retired,divorced,primary,no,802,no,no,cellular,9,sep,5-10,5,<7,0,unknown,yes
41506,>65,retired,married,secondary,no,723,no,no,telephone,9,sep,<5,1,>2weeks,3,failure,yes
41507,30-45,admin.,married,secondary,no,732,no,no,cellular,9,sep,<5,1,>2weeks,4,success,no
41508,>65,retired,married,primary,no,6538,no,no,cellular,9,sep,5-10,1,<7,0,unknown,yes
41509,30-45,management,married,tertiary,no,2161,no,no,cellular,9,sep,5-10,3,<7,0,unknown,yes
41510,30-45,management,single,tertiary,no,147,no,no,cellular,9,sep,<5,1,>2weeks,1,failure,yes
41511,46-64,retired,married,secondary,no,0,no,no,cellular,9,sep,5-10,1,<7,0,unknown,yes
41512,46-64,blue-collar,married,primary,no,3764,no,no,telephone,9,sep,<5,2,>2weeks,4,failure,yes
41513,30-45,technician,married,secondary,no,114,yes,yes,cellular,9,sep,<5,3,>2weeks,4,failure,no
41514,46-64,unemployed,married,secondary,no,1416,no,no,cellular,9,sep,5-10,1,<7,0,unknown,yes
41515,>65,retired,married,tertiary,no,14220,yes,no,cellular,9,sep,5-10,1,<7,0,unknown,yes
41516,>65,retired,divorced,primary,no,519,no,no,telephone,9,sep,5-10,1,<7,0,unknown,no
41517,30-45,services,married,secondary,no,208,no,no,cellular,9,sep,5-10,1,<7,0,unknown,no
41518,30-45,management,single,tertiary,no,12569,no,no,cellular,9,sep,5-10,1,>2weeks,1,failure,yes
41519,>65,retired,married,unknown,no,714,no,no,cellular,9,sep,5-10,1,<7,0,unknown,no
41520,>65,retired,married,secondary,no,745,no,no,telephone,9,sep,5-10,1,<7,0,unknown,no
41521,30-45,admin.,married,secondary,no,129,yes,no,cellular,9,sep,5-10,2,>2weeks,1,failure,no
41522,>65,retired,single,primary,no,300,no,no,cellular,9,sep,5-10,1,<7,0,unknown,no
41523,46-64,retired,married,secondary,no,495,no,yes,telephone,9,sep,5-10,2,<7,0,unknown,no
41524,>65,unknown,divorced,unknown,no,0,no,no,telephone,9,sep,<5,5,<7,0,unknown,no
41525,30-45,admin.,single,secondary,no,555,yes,no,cellular,9,sep,5-10,1,<7,0,unknown,yes
41526,>65,retired,single,primary,no,0,no,no,telephone,9,sep,<5,1,<7,0,unknown,no
41527,30-45,self-employed,married,tertiary,no,1676,yes,no,cellular,9,sep,<5,2,<7,0,unknown,no
41528,30-45,management,married,tertiary,no,158,no,no,cellular,9,sep,<5,2,>2weeks,4,failure,yes
41529,18-29,admin.,single,secondary,no,261,yes,yes,cellular,9,sep,<5,2,>2weeks,4,success,yes
41530,>65,self-employed,married,tertiary,no,1979,no,no,cellular,10,sep,<5,2,<7,0,unknown,no
41531,30-45,management,married,tertiary,no,786,no,no,cellular,10,sep,<5,3,<7,0,unknown,yes
41532,30-45,blue-collar,married,secondary,no,889,yes,no,cellular,10,sep,<5,1,>2weeks,5,success,yes
41533,30-45,management,single,tertiary,no,1954,yes,yes,cellular,10,sep,<5,1,<7,0,unknown,no
